Field,StrategyOrDate,MOMENTUM_WINDOW,Value
AggReturn,2019-10-21 00:00:00,63,-4.93427336129091e-06
AggReturn,2019-10-22 00:00:00,252,0.0038117521230954
AggReturn,2019-10-22 00:00:00,126,0.0086873418714744
AggReturn,2019-10-22 00:00:00,63,0.0086873418714744
AggReturn,2019-10-23 00:00:00,252,-0.0058103507330245
AggReturn,2019-10-23 00:00:00,126,-0.0068410231470067
AggReturn,2019-10-23 00:00:00,63,-0.0068410231470067
AggReturn,2019-10-24 00:00:00,252,-0.0055908126577328
AggReturn,2019-10-24 00:00:00,126,-0.0042266989069944
AggReturn,2019-10-24 00:00:00,63,-0.0042266989069944
AggReturn,2019-10-25 00:00:00,252,0.0042931283119408
AggReturn,2019-10-25 00:00:00,126,0.009072549672473
AggReturn,2019-10-25 00:00:00,63,0.009072549672473
AggReturn,2019-10-28 00:00:00,252,-0.0005021551275439
AggReturn,2019-10-28 00:00:00,126,0.003277942420252
AggReturn,2019-10-28 00:00:00,63,0.003277942420252
AggReturn,2019-10-29 00:00:00,252,0.0018719918120976
AggReturn,2019-10-29 00:00:00,126,0.0011609712037877
AggReturn,2019-10-29 00:00:00,63,0.0011609712037877
AggReturn,2019-10-30 00:00:00,252,0.0058864328622656
AggReturn,2019-10-30 00:00:00,126,-0.0090021935259811
AggReturn,2019-10-30 00:00:00,63,-0.0090021935259811
AggReturn,2019-10-31 00:00:00,252,0.0061900379046472
AggReturn,2019-10-31 00:00:00,126,0.0118681423666528
AggReturn,2019-10-31 00:00:00,63,0.0118681423666528
AggReturn,2019-11-01 00:00:00,252,-0.0063140594687543
AggReturn,2019-11-01 00:00:00,126,-0.002340476866789
AggReturn,2019-11-01 00:00:00,63,-0.002340476866789
AggReturn,2019-11-04 00:00:00,252,-0.006270693526519
AggReturn,2019-11-04 00:00:00,126,-0.006270693526519
AggReturn,2019-11-04 00:00:00,63,-0.006270693526519
AggReturn,2019-11-05 00:00:00,252,-0.0124508951358727
AggReturn,2019-11-05 00:00:00,126,-0.0124508951358727
AggReturn,2019-11-05 00:00:00,63,-0.0124508951358727
AggReturn,2019-11-06 00:00:00,252,0.0019923227480075
AggReturn,2019-11-06 00:00:00,126,0.0019923227480075
AggReturn,2019-11-06 00:00:00,63,0.0019923227480075
AggReturn,2019-11-07 00:00:00,252,0.0020125317849786
AggReturn,2019-11-07 00:00:00,126,0.0020125317849786
AggReturn,2019-11-07 00:00:00,63,0.0020125317849786
AggReturn,2019-11-08 00:00:00,252,-0.0010582633095988
AggReturn,2019-11-08 00:00:00,126,-0.0010582633095988
AggReturn,2019-11-08 00:00:00,63,-0.0010582633095988
AggReturn,2019-11-11 00:00:00,252,0.0034164655854226
AggReturn,2019-11-11 00:00:00,126,0.0034164655854226
AggReturn,2019-11-11 00:00:00,63,0.0034164655854226
AggReturn,2019-11-12 00:00:00,252,0.003211483548164
AggReturn,2019-11-12 00:00:00,126,0.003211483548164
AggReturn,2019-11-12 00:00:00,63,0.003211483548164
AggReturn,2019-11-13 00:00:00,252,0.0103610354222251
AggReturn,2019-11-13 00:00:00,126,0.0103610354222251
AggReturn,2019-11-13 00:00:00,63,0.0103610354222251
AggReturn,2019-11-14 00:00:00,252,0.0081945613862548
AggReturn,2019-11-14 00:00:00,126,0.0081945613862548
AggReturn,2019-11-14 00:00:00,63,0.0081945613862548
AggReturn,2019-11-15 00:00:00,252,0.0045082226011778
AggReturn,2019-11-15 00:00:00,126,0.0045082226011778
AggReturn,2019-11-15 00:00:00,63,0.0045082226011778
AggReturn,2019-11-18 00:00:00,252,0.0024102197947735
AggReturn,2019-11-18 00:00:00,126,0.0024102197947735
AggReturn,2019-11-18 00:00:00,63,0.0024102197947735
AggReturn,2019-11-19 00:00:00,252,-0.006818569264022
AggReturn,2019-11-19 00:00:00,126,-0.006818569264022
AggReturn,2019-11-19 00:00:00,63,-0.006818569264022
AggReturn,2019-11-20 00:00:00,252,0.0007308244034806
AggReturn,2019-11-20 00:00:00,126,0.0007308244034806
AggReturn,2019-11-20 00:00:00,63,0.0007308244034806
AggReturn,2019-11-21 00:00:00,252,-0.0062386231895489
AggReturn,2019-11-21 00:00:00,126,-0.0062386231895489
AggReturn,2019-11-21 00:00:00,63,-0.0062386231895489
AggReturn,2019-11-22 00:00:00,252,-0.0072162849694969
AggReturn,2019-11-22 00:00:00,126,-0.0072162849694969
AggReturn,2019-11-22 00:00:00,63,-0.0072162849694969
AggReturn,2019-11-25 00:00:00,252,-0.0041705715485147
AggReturn,2019-11-25 00:00:00,126,-0.0041705715485147
AggReturn,2019-11-25 00:00:00,63,-0.0041705715485147
AggReturn,2019-11-26 00:00:00,252,0.00930470295698
AggReturn,2019-11-26 00:00:00,126,0.00930470295698
AggReturn,2019-11-26 00:00:00,63,0.00930470295698
AggReturn,2019-11-27 00:00:00,252,0.0029678410185875
AggReturn,2019-11-27 00:00:00,126,0.0029678410185875
AggReturn,2019-11-27 00:00:00,63,0.0029678410185875
AggReturn,2019-11-29 00:00:00,252,0.00096427563027
AggReturn,2019-11-29 00:00:00,126,0.00096427563027
AggReturn,2019-11-29 00:00:00,63,0.00096427563027
AggReturn,2019-12-02 00:00:00,252,-0.0025768138788102
AggReturn,2019-12-02 00:00:00,126,-0.0025768138788102
AggReturn,2019-12-02 00:00:00,63,-0.0025768138788102
AggReturn,2019-12-03 00:00:00,252,-0.00741948034144
AggReturn,2019-12-03 00:00:00,126,-0.00741948034144
AggReturn,2019-12-03 00:00:00,63,-0.0075167117921101
AggReturn,2019-12-04 00:00:00,252,0.0010068324018068
AggReturn,2019-12-04 00:00:00,126,0.0010068324018068
AggReturn,2019-12-04 00:00:00,63,0.0034470285134409
AggReturn,2019-12-05 00:00:00,252,0.0006405619132307
AggReturn,2019-12-05 00:00:00,126,0.0006405619132307
AggReturn,2019-12-05 00:00:00,63,-0.0025386944312155
AggReturn,2019-12-06 00:00:00,252,0.00117586047568
AggReturn,2019-12-06 00:00:00,126,0.00117586047568
AggReturn,2019-12-06 00:00:00,63,0.0059408078338622
AggReturn,2019-12-09 00:00:00,252,-0.004637147315636
AggReturn,2019-12-09 00:00:00,126,-0.004637147315636
AggReturn,2019-12-09 00:00:00,63,0.0041803139400847
AggReturn,2019-12-10 00:00:00,252,0.0028548992471873
AggReturn,2019-12-10 00:00:00,126,0.0028548992471873
AggReturn,2019-12-10 00:00:00,63,-0.0078703475014943
AggReturn,2019-12-11 00:00:00,252,-0.0044931048945593
AggReturn,2019-12-11 00:00:00,126,-0.0044931048945593
AggReturn,2019-12-11 00:00:00,63,0.009398885550984
AggReturn,2019-12-12 00:00:00,252,0.0008658628407634
AggReturn,2019-12-12 00:00:00,126,0.0008658628407634
AggReturn,2019-12-12 00:00:00,63,-0.0038896789050219
AggReturn,2019-12-13 00:00:00,252,-0.0082677196123565
AggReturn,2019-12-13 00:00:00,126,-0.0082677196123565
AggReturn,2019-12-13 00:00:00,63,0.0089954191846308
AggReturn,2019-12-16 00:00:00,252,0.0119567422826346
AggReturn,2019-12-16 00:00:00,126,0.0119567422826346
AggReturn,2019-12-16 00:00:00,63,0.0016355421781711
AggReturn,2019-12-17 00:00:00,252,0.0023345358059945
AggReturn,2019-12-17 00:00:00,126,0.0023345358059945
AggReturn,2019-12-17 00:00:00,63,-0.0028371021802826
AggReturn,2019-12-18 00:00:00,252,0.0023491034370492
AggReturn,2019-12-18 00:00:00,126,0.0023491034370492
AggReturn,2019-12-18 00:00:00,63,-0.0045518376049595
AggReturn,2019-12-19 00:00:00,252,-0.0054003233241511
AggReturn,2019-12-19 00:00:00,126,-0.0054003233241511
AggReturn,2019-12-19 00:00:00,63,0.0022763760576094
AggReturn,2019-12-20 00:00:00,252,-8.206782508836906e-05
AggReturn,2019-12-20 00:00:00,126,-8.206782508836906e-05
AggReturn,2019-12-20 00:00:00,63,0.0042819060548915
AggReturn,2019-12-23 00:00:00,252,0.0043326984753523
AggReturn,2019-12-23 00:00:00,126,0.0043326984753523
AggReturn,2019-12-23 00:00:00,63,-0.0021222435646628
AggReturn,2019-12-24 00:00:00,252,-0.0039721181447159
AggReturn,2019-12-24 00:00:00,126,-0.0039721181447159
AggReturn,2019-12-24 00:00:00,63,0.0046330298153767
AggReturn,2019-12-26 00:00:00,252,0.0023643812294219
AggReturn,2019-12-26 00:00:00,126,0.0023643812294219
AggReturn,2019-12-26 00:00:00,63,-0.0012159107285876
AggReturn,2019-12-27 00:00:00,252,0.0064439651541422
AggReturn,2019-12-27 00:00:00,126,0.0064439651541422
AggReturn,2019-12-27 00:00:00,63,0.0043549924819068
AggReturn,2019-12-30 00:00:00,252,-0.0035778187913173
AggReturn,2019-12-30 00:00:00,126,-0.0035778187913173
AggReturn,2019-12-30 00:00:00,63,0.0021879451946624
AggReturn,2019-12-31 00:00:00,252,0.0013310341051871
AggReturn,2019-12-31 00:00:00,126,0.0013310341051871
AggReturn,2019-12-31 00:00:00,63,0.001206670276086
AggReturn,2020-01-02 00:00:00,252,-0.0003681039318349
AggReturn,2020-01-02 00:00:00,126,-0.0003681039318349
AggReturn,2020-01-02 00:00:00,63,0.0041409163670665
AggReturn,2020-01-03 00:00:00,252,0.0039119949678284
AggReturn,2020-01-03 00:00:00,126,0.0039119949678284
AggReturn,2020-01-03 00:00:00,63,0.0014479371255013
AggReturn,2020-01-06 00:00:00,252,-0.0032254547878189
AggReturn,2020-01-06 00:00:00,126,-0.0032254547878189
AggReturn,2020-01-06 00:00:00,63,-0.0010659579917177
AggReturn,2020-01-07 00:00:00,252,0.0098752098863058
AggReturn,2020-01-07 00:00:00,126,0.0098752098863058
AggReturn,2020-01-07 00:00:00,63,0.0052637258942007
AggReturn,2020-01-08 00:00:00,252,-0.0044022835866225
AggReturn,2020-01-08 00:00:00,126,-0.0044022835866225
AggReturn,2020-01-08 00:00:00,63,-0.0013486847438771
AggReturn,2020-01-09 00:00:00,252,0.0194776264462766
AggReturn,2020-01-09 00:00:00,126,0.0194776264462766
AggReturn,2020-01-09 00:00:00,63,0.015675320574883
AggReturn,2020-01-10 00:00:00,252,0.0070917800998124
AggReturn,2020-01-10 00:00:00,126,0.0070917800998124
AggReturn,2020-01-10 00:00:00,63,0.0039099614505585
AggReturn,2020-01-13 00:00:00,252,0.0056033515085304
AggReturn,2020-01-13 00:00:00,126,0.0056033515085304
AggReturn,2020-01-13 00:00:00,63,0.0053564473146823
AggReturn,2020-01-14 00:00:00,252,2.230264799729697e-05
AggReturn,2020-01-14 00:00:00,126,2.230264799729697e-05
AggReturn,2020-01-14 00:00:00,63,0.0020363753633908
AggReturn,2020-01-15 00:00:00,252,-0.0096748706215205
AggReturn,2020-01-15 00:00:00,126,-0.0096748706215205
AggReturn,2020-01-15 00:00:00,63,-0.0062726668502362
AggReturn,2020-01-16 00:00:00,252,0.0114989168236195
AggReturn,2020-01-16 00:00:00,126,0.0114989168236195
AggReturn,2020-01-16 00:00:00,63,0.008347649512367
AggReturn,2020-01-17 00:00:00,252,0.0191272327654856
AggReturn,2020-01-17 00:00:00,126,0.0191272327654856
AggReturn,2020-01-17 00:00:00,63,0.0159364173165473
AggReturn,2020-01-21 00:00:00,252,0.0062775193215872
AggReturn,2020-01-21 00:00:00,126,0.0062775193215872
AggReturn,2020-01-21 00:00:00,63,0.0038719707755001
AggReturn,2020-01-22 00:00:00,252,0.0120196155781714
AggReturn,2020-01-22 00:00:00,126,0.0120196155781714
AggReturn,2020-01-22 00:00:00,63,0.0045482405666241
AggReturn,2020-01-23 00:00:00,252,0.0046753116132842
AggReturn,2020-01-23 00:00:00,126,0.0046753116132842
AggReturn,2020-01-23 00:00:00,63,0.010086910197649
AggReturn,2020-01-24 00:00:00,252,0.0047479564887406
AggReturn,2020-01-24 00:00:00,126,0.0047479564887406
AggReturn,2020-01-24 00:00:00,63,0.0026179795937376
AggReturn,2020-01-27 00:00:00,252,0.0011038810205659
AggReturn,2020-01-27 00:00:00,126,0.0011038810205659
AggReturn,2020-01-27 00:00:00,63,0.0076253940964067
AggReturn,2020-01-28 00:00:00,252,0.0054572100960994
AggReturn,2020-01-28 00:00:00,126,0.0054572100960994
AggReturn,2020-01-28 00:00:00,63,0.0022936418384555
AggReturn,2020-01-29 00:00:00,252,0.014737392802608
AggReturn,2020-01-29 00:00:00,126,0.014737392802608
AggReturn,2020-01-29 00:00:00,63,0.0125314901537818
AggReturn,2020-01-30 00:00:00,252,0.0108406866806902
AggReturn,2020-01-30 00:00:00,126,0.0108406866806902
AggReturn,2020-01-30 00:00:00,63,0.0162496167838174
AggReturn,2020-01-31 00:00:00,252,0.0041067963764863
AggReturn,2020-01-31 00:00:00,126,0.0041067963764863
AggReturn,2020-01-31 00:00:00,63,0.0021054231171539
AggReturn,2020-02-03 00:00:00,252,-0.00709526265902
AggReturn,2020-02-03 00:00:00,126,-0.0071167251401979
AggReturn,2020-02-03 00:00:00,63,-0.0040239233920356
AggReturn,2020-02-04 00:00:00,252,0.0074381357593511
AggReturn,2020-02-04 00:00:00,126,0.0066572465164348
AggReturn,2020-02-04 00:00:00,63,0.0066572465164348
AggReturn,2020-02-05 00:00:00,252,0.0048570333572827
AggReturn,2020-02-05 00:00:00,126,0.0009905845759521
AggReturn,2020-02-05 00:00:00,63,0.0009905845759521
AggReturn,2020-02-06 00:00:00,252,-0.0199880194861266
AggReturn,2020-02-06 00:00:00,126,-0.0156949493373852
AggReturn,2020-02-06 00:00:00,63,-0.0156949493373852
AggReturn,2020-02-07 00:00:00,252,0.012481828584595
AggReturn,2020-02-07 00:00:00,126,0.0093389404244501
AggReturn,2020-02-07 00:00:00,63,0.0093389404244501
AggReturn,2020-02-10 00:00:00,252,0.0002217594488651
AggReturn,2020-02-10 00:00:00,126,-0.0002606594418614
AggReturn,2020-02-10 00:00:00,63,-0.0002606594418614
AggReturn,2020-02-11 00:00:00,252,0.0104649213987009
AggReturn,2020-02-11 00:00:00,126,0.0061560074075502
AggReturn,2020-02-11 00:00:00,63,0.0061560074075502
AggReturn,2020-02-12 00:00:00,252,-0.0102820672648455
AggReturn,2020-02-12 00:00:00,126,-0.0133070354262398
AggReturn,2020-02-12 00:00:00,63,-0.0133070354262398
AggReturn,2020-02-13 00:00:00,252,0.0051802831785061
AggReturn,2020-02-13 00:00:00,126,0.003024022266412
AggReturn,2020-02-13 00:00:00,63,0.003024022266412
AggReturn,2020-02-14 00:00:00,252,-0.0011140036250204
AggReturn,2020-02-14 00:00:00,126,-0.003642837731592
AggReturn,2020-02-14 00:00:00,63,-0.003642837731592
AggReturn,2020-02-18 00:00:00,252,0.0038535312539333
AggReturn,2020-02-18 00:00:00,126,0.00173734194335
AggReturn,2020-02-18 00:00:00,63,0.00173734194335
AggReturn,2020-02-19 00:00:00,252,0.0013103694148264
AggReturn,2020-02-19 00:00:00,126,-0.0015761937767745
AggReturn,2020-02-19 00:00:00,63,-0.0015761937767745
AggReturn,2020-02-20 00:00:00,252,-0.0064452902985822
AggReturn,2020-02-20 00:00:00,126,-0.0061252855295891
AggReturn,2020-02-20 00:00:00,63,-0.0061252855295891
AggReturn,2020-02-21 00:00:00,252,0.0054619762300802
AggReturn,2020-02-21 00:00:00,126,0.0004520096188247
AggReturn,2020-02-21 00:00:00,63,0.0004520096188247
AggReturn,2020-02-24 00:00:00,252,-0.0162490236417584
AggReturn,2020-02-24 00:00:00,126,-0.0068799675158162
AggReturn,2020-02-24 00:00:00,63,-0.0068799675158162
AggReturn,2020-02-25 00:00:00,252,0.0139212341581454
AggReturn,2020-02-25 00:00:00,126,0.0021100993148433
AggReturn,2020-02-25 00:00:00,63,0.0021100993148433
AggReturn,2020-02-26 00:00:00,252,-0.0007870846228403
AggReturn,2020-02-26 00:00:00,126,0.0072327755801509
AggReturn,2020-02-26 00:00:00,63,0.0072327755801509
AggReturn,2020-02-27 00:00:00,252,0.0068634757245921
AggReturn,2020-02-27 00:00:00,126,0.0116597960903677
AggReturn,2020-02-27 00:00:00,63,0.0116597960903677
AggReturn,2020-02-28 00:00:00,252,-0.0052047622927378
AggReturn,2020-02-28 00:00:00,126,-0.0040944141866955
AggReturn,2020-02-28 00:00:00,63,-0.0040944141866955
AggReturn,2020-03-02 00:00:00,252,0.0036877718902872
AggReturn,2020-03-02 00:00:00,126,0.0002013174833998
AggReturn,2020-03-02 00:00:00,63,0.0002013174833998
AggReturn,2020-03-03 00:00:00,252,0.0221988017426815
AggReturn,2020-03-03 00:00:00,126,0.0198801645800234
AggReturn,2020-03-03 00:00:00,63,0.0198801645800234
AggReturn,2020-03-04 00:00:00,252,0.0072657760092579
AggReturn,2020-03-04 00:00:00,126,-0.0025762666113602
AggReturn,2020-03-04 00:00:00,63,-0.0025762666113602
AggReturn,2020-03-05 00:00:00,252,0.0104941508538324
AggReturn,2020-03-05 00:00:00,126,0.012912063285519
AggReturn,2020-03-05 00:00:00,63,0.012912063285519
AggReturn,2020-03-06 00:00:00,252,0.0053714640264336
AggReturn,2020-03-06 00:00:00,126,0.0126010574696424
AggReturn,2020-03-06 00:00:00,63,0.0126010574696424
AggReturn,2020-03-09 00:00:00,252,0.0197280136084466
AggReturn,2020-03-09 00:00:00,126,0.0346197040175805
AggReturn,2020-03-09 00:00:00,63,0.0346197040175805
AggReturn,2020-03-10 00:00:00,252,0.0017196546404714
AggReturn,2020-03-10 00:00:00,126,0.0054140390303474
AggReturn,2020-03-10 00:00:00,63,0.0054140390303474
AggReturn,2020-03-11 00:00:00,252,0.0247077588578759
AggReturn,2020-03-11 00:00:00,126,0.0178614903096421
AggReturn,2020-03-11 00:00:00,63,0.0178614903096421
AggReturn,2020-03-12 00:00:00,252,-0.0100081234518084
AggReturn,2020-03-12 00:00:00,126,-0.0024511709552526
AggReturn,2020-03-12 00:00:00,63,-0.0024511709552526
AggReturn,2020-03-13 00:00:00,252,0.0149491036514759
AggReturn,2020-03-13 00:00:00,126,0.0116144379163372
AggReturn,2020-03-13 00:00:00,63,0.0116144379163372
AggReturn,2020-03-16 00:00:00,252,0.0160210095165618
AggReturn,2020-03-16 00:00:00,126,0.0319310495060582
AggReturn,2020-03-16 00:00:00,63,0.0319310495060582
AggReturn,2020-03-17 00:00:00,252,-0.0237387191738948
AggReturn,2020-03-17 00:00:00,126,0.0149003935048606
AggReturn,2020-03-17 00:00:00,63,0.0149003935048606
AggReturn,2020-03-18 00:00:00,252,-0.0021921794163488
AggReturn,2020-03-18 00:00:00,126,0.020878513812966
AggReturn,2020-03-18 00:00:00,63,0.020878513812966
AggReturn,2020-03-19 00:00:00,252,0.0226874343592454
AggReturn,2020-03-19 00:00:00,126,0.0466381073863209
AggReturn,2020-03-19 00:00:00,63,0.0466381073863209
AggReturn,2020-03-20 00:00:00,252,0.0097217107297578
AggReturn,2020-03-20 00:00:00,126,-0.0313647672356181
AggReturn,2020-03-20 00:00:00,63,-0.0313647672356181
AggReturn,2020-03-23 00:00:00,252,0.0034520986950775
AggReturn,2020-03-23 00:00:00,126,0.0036645933972532
AggReturn,2020-03-23 00:00:00,63,0.0036645933972532
AggReturn,2020-03-24 00:00:00,252,0.0055476708608365
AggReturn,2020-03-24 00:00:00,126,-0.0412618636952289
AggReturn,2020-03-24 00:00:00,63,-0.0412618636952289
AggReturn,2020-03-25 00:00:00,252,-0.0287385113538267
AggReturn,2020-03-25 00:00:00,126,-0.0495222171349526
AggReturn,2020-03-25 00:00:00,63,-0.0495222171349526
AggReturn,2020-03-26 00:00:00,252,0.0028040228385387
AggReturn,2020-03-26 00:00:00,126,0.0091383573781073
AggReturn,2020-03-26 00:00:00,63,0.0091383573781073
AggReturn,2020-03-27 00:00:00,252,0.0300901347727376
AggReturn,2020-03-27 00:00:00,126,0.0239926753041108
AggReturn,2020-03-27 00:00:00,63,0.0239926753041108
AggReturn,2020-03-30 00:00:00,252,-0.0050428927083867
AggReturn,2020-03-30 00:00:00,126,0.0099390576528483
AggReturn,2020-03-30 00:00:00,63,0.0099390576528483
AggReturn,2020-03-31 00:00:00,252,0.0062839140670249
AggReturn,2020-03-31 00:00:00,126,0.0158294494884435
AggReturn,2020-03-31 00:00:00,63,0.0158294494884435
AggReturn,2020-04-01 00:00:00,252,-0.0079431447406986
AggReturn,2020-04-01 00:00:00,126,0.0063791698479173
AggReturn,2020-04-01 00:00:00,63,0.0063532320835839
